year,station,annual_entries_exits,daily_avg_passengers
2012,711,6296.0,17.24931506849315
2012,712,6261.0,17.153424657534245
2012,705,9482.0,25.97808219178082
2012,706,7830.0,21.45205479452055
2012,784,20385.0,55.84931506849315
2012,695,25210.0,69.06849315068493
2012,696,11142.0,30.526027397260275
2012,697,24525.0,67.1917808219178
2012,713,4461.0,12.221917808219178
2012,714,5321.0,14.578082191780823
2012,715,8055.0,22.068493150684933
2012,716,15556.0,42.61917808219178
2012,717,4092.0,11.210958904109589
2012,719,74238.0,203.39178082191782
2012,720,3370.0,9.232876712328768
2012,721,3416.0,9.35890410958904
2012,723,12194.0,33.40821917808219
2012,724,13262.0,36.33424657534247
2012,725,1259.0,3.4493150684931506
2012,726,11438.0,31.336986301369862
2012,727,21045.0,57.657534246575345
2012,728,54489.0,149.28493150684932
2012,729,15177.0,41.58082191780822
2012,730,3321.0,9.098630136986301
2012,731,33376.0,91.44109589041096
2012,733,6050.0,16.575342465753426
2012,734,9592.0,26.279452054794522
2012,735,14670.0,40.19178082191781
2012,736,7641.0,20.934246575342467
2012,737,2038.0,5.583561643835616
2012,738,3712.0,10.169863013698631
2012,739,16400.0,44.93150684931507
2012,740,11878.0,32.54246575342466
2012,777,37684.0,103.24383561643836
2012,741,126275.0,345.958904109589
2012,742,23987.0,65.71780821917808
2012,743,4110.0,11.26027397260274
2012,745,28841.0,79.01643835616439
2012,746,7151.0,19.59178082191781
2012,747,139941.0,383.4
2012,748,2740.0,7.506849315068493
2012,751,7519.0,20.6
2012,752,16104.0,44.12054794520548
2012,753,2604.0,7.134246575342465
2012,755,6993.0,19.15890410958904
2012,756,2423.0,6.638356164383562
2012,757,5258.0,14.405479452054795
2012,758,15982.0,43.78630136986301
2012,759,1797.0,4.923287671232877
2012,760,8560.0,23.45205479452055
2012,762,2645.0,7.2465753424657535
2012,754,5936.0,16.263013698630136
2012,761,31925.0,87.46575342465754
2012,764,12702.0,34.8
2012,763,21412.0,58.66301369863014
2012,765,13129.0,35.96986301369863
2012,766,6468.0,17.720547945205478
2012,767,20137.0,55.16986301369863
2012,768,3589.0,9.832876712328767
2012,770,18064.0,49.49041095890411
2012,599,5337.0,14.621917808219179
2012,769,9028.0,24.734246575342464
2012,771,4424.0,12.12054794520548
2011,Nan,253.0,0.6931506849315069
2011,500,8702.0,23.84109589041096
2011,502,11319.0,31.01095890410959
2011,503,15045.0,41.21917808219178
2011,505,4478.0,12.26849315068493
2011,506,3461.0,9.482191780821918
2011,507,27812.0,76.1972602739726
2011,508,13511.0,37.016438356164386
2011,509,6711.0,18.386301369863013
2011,510,4923.0,13.487671232876712
2011,511,43877.0,120.21095890410959
2011,512,18448.0,50.54246575342466
2011,513,87174.0,238.83287671232875
2011,501,16173.0,44.30958904109589
2011,514,22912.0,62.772602739726025
2011,515,1994.0,5.463013698630137
2011,516,11409.0,31.257534246575343
2011,517,7284.0,19.956164383561642
2011,518,4658.0,12.761643835616438
2011,519,9766.0,26.756164383561643
2011,787,12166.0,33.33150684931507
2011,520,23818.0,65.25479452054795
2011,521,0.0,0.0
2011,522,10718.0,29.364383561643837
2011,524,57023.0,156.22739726027396
2011,525,7365.0,20.17808219178082
2011,526,3011.0,8.24931506849315
2011,527,9048.0,24.78904109589041
2011,528,8216.0,22.50958904109589
2011,529,3568.0,9.775342465753425
2011,778,36383.0,99.67945205479452
2011,530,4621.0,12.66027397260274
2011,531,3155.0,8.643835616438356
2011,532,6265.0,17.164383561643834
2011,534,8709.0,23.86027397260274
2011,535,27850.0,76.3013698630137
2011,788,14889.0,40.79178082191781
2011,852,80732.0,221.18356164383562
2011,884,13158.0,36.04931506849315
2011,536,8469.0,23.202739726027396
2011,537,3141.0,8.605479452054794
2011,539,2127.0,5.8273972602739725
2011,540,8078.0,22.13150684931507
2011,541,28614.0,78.3945205479452
2011,718,29282.0,80.22465753424657
2011,543,1165.0,3.191780821917808
2011,544,882.0,2.4164383561643836
2011,545,3109.0,8.517808219178082
2011,546,1685.0,4.616438356164384
2011,547,12976.0,35.55068493150685
2011,548,7947.0,21.77260273972603
2011,549,12818.0,35.11780821917808
2011,550,2652.0,7.265753424657534
2011,551,6986.0,19.13972602739726
2011,552,9036.0,24.756164383561643
2011,553,25966.0,71.13972602739726
2011,554,1458.0,3.9945205479452053
2011,555,3802.0,10.416438356164383
2011,556,7866.0,21.55068493150685
2011,557,3862.0,10.580821917808219
2011,558,5714.0,15.654794520547945
2011,560,26500.0,72.6027397260274
2011,561,5063.0,13.871232876712329
2011,562,30597.0,83.82739726027397
2011,563,5421.0,14.852054794520548
2011,565,10565.0,28.945205479452056
2011,566,21148.0,57.93972602739726
2011,567,8475.0,23.21917808219178
2011,564,4243.0,11.624657534246575
2011,568,6914.0,18.942465753424656
2011,774,6413.0,17.56986301369863
2011,569,10081.0,27.61917808219178
2011,570,29273.0,80.2
2011,571,4294.0,11.764383561643836
2011,542,30157.0,82.62191780821918
2011,572,5270.0,14.438356164383562
2011,574,53204.0,145.76438356164383
2011,575,18929.0,51.86027397260274
2011,576,1582.0,4.3342465753424655
2011,577,36492.0,99.97808219178083
2011,578,9071.0,24.852054794520548
2011,579,14799.0,40.54520547945206
2011,580,38555.0,105.63013698630137
2011,581,15306.0,41.93424657534246
2011,582,8990.0,24.63013698630137
2011,583,22323.0,61.15890410958904
2011,584,12242.0,33.53972602739726
2011,585,2731.0,7.482191780821918
2011,586,18104.0,49.6
2011,587,902.0,2.4712328767123286
2011,588,13175.0,36.0958904109589
2011,590,48693.0,133.4054794520548
2011,589,6477.0,17.745205479452054
2011,591,8319.0,22.791780821917808
2011,592,4976.0,13.632876712328768
2011,593,46718.0,127.9945205479452
2011,773,15230.0,41.726027397260275
2011,594,6446.0,17.660273972602738
2011,595,5698.0,15.610958904109589
2011,596,3800.0,10.41095890410959
2011,597,7494.0,20.53150684931507
2011,598,13833.0,37.8986301369863
2011,779,4646.0,12.728767123287671
2011,780,11261.0,30.852054794520548
2011,781,3492.0,9.567123287671233
2011,783,4698.0,12.871232876712329
2011,601,11932.0,32.69041095890411
2011,602,5279.0,14.463013698630137
2011,605,18689.0,51.202739726027396
2011,603,25120.0,68.82191780821918
2011,604,8248.0,22.5972602739726
2011,606,2418.0,6.624657534246575
2011,607,51012.0,139.75890410958905
2011,608,5565.0,15.246575342465754
2011,609,12946.0,35.46849315068493
2011,610,3320.0,9.095890410958905
2011,611,6251.0,17.126027397260273
2011,612,6437.0,17.635616438356163
2011,613,5015.0,13.73972602739726
2011,614,8184.0,22.421917808219177
2011,615,1672.0,4.580821917808219
2011,616,7120.0,19.506849315068493
2011,617,3924.0,10.75068493150685
2011,618,1433.0,3.926027397260274
2011,619,12078.0,33.09041095890411
2011,620,3192.0,8.745205479452055
2011,621,5015.0,13.73972602739726
2011,622,11954.0,32.75068493150685
2011,623,5331.0,14.605479452054794
2011,625,116766.0,319.9068493150685
2011,624,5822.0,15.95068493150685
2011,626,29626.0,81.16712328767123
2011,627,8405.0,23.027397260273972
2011,628,5494.0,15.052054794520547
2011,629,10308.0,28.24109589041096
2011,630,2878.0,7.884931506849315
2011,631,53002.0,145.2109589041096
2011,632,20552.0,56.30684931506849
2011,633,16496.0,45.1945205479452
2011,634,104252.0,285.62191780821917
2011,635,103067.0,282.3753424657534
2011,636,4851.0,13.29041095890411
2011,637,4961.0,13.591780821917808
2011,638,14602.0,40.00547945205479
2011,639,13164.0,36.06575342465754
2011,640,25632.0,70.22465753424657
2011,641,18528.0,50.76164383561644
2011,642,22712.0,62.224657534246575
2011,643,1642.0,4.498630136986302
2011,646,1481.0,4.057534246575343
2011,645,39161.0,107.2904109589041
2011,647,11917.0,32.64931506849315
2011,648,6714.0,18.394520547945206
2011,649,4645.0,12.726027397260275
2011,650,7100.0,19.45205479452055
2011,653,7817.0,21.416438356164385
2011,654,1638.0,4.487671232876712
2011,789,23982.0,65.7041095890411
2011,656,2561.0,7.016438356164383
2011,659,2593.0,7.104109589041096
2011,655,6220.0,17.041095890410958
2011,657,6887.0,18.86849315068493
2011,660,6237.0,17.087671232876712
2011,661,3603.0,9.871232876712329
2011,662,2319.0,6.353424657534247
2011,663,24366.0,66.75616438356164
2011,664,4288.0,11.747945205479452
2011,665,35386.0,96.94794520547946
2011,667,3438.0,9.419178082191781
2011,668,9391.0,25.72876712328767
2011,669,116093.0,318.06301369863013
2011,670,72384.0,198.3123287671233
2011,671,2508.0,6.8712328767123285
2011,672,10193.0,27.926027397260274
2011,673,3431.0,9.4
2011,674,57401.0,157.26301369863015
2011,776,14635.0,40.0958904109589
2011,675,3998.0,10.953424657534246
2011,676,10177.0,27.882191780821916
2011,677,5021.0,13.756164383561643
2011,678,8063.0,22.09041095890411
2011,680,9283.0,25.432876712328767
2011,679,5245.0,14.36986301369863
2011,681,12979.0,35.558904109589044
2011,682,4477.0,12.265753424657534
2011,683,6629.0,18.161643835616438
2011,684,4286.0,11.742465753424657
2011,685,5625.0,15.41095890410959
2011,686,11184.0,30.64109589041096
2011,687,3871.0,10.605479452054794
2011,688,439.0,1.2027397260273973
2011,690,3541.0,9.7013698630137
2011,691,2527.0,6.923287671232877
2011,692,1746.0,4.7835616438356166
2011,693,2786.0,7.632876712328767
2011,694,22464.0,61.54520547945206
2011,698,20618.0,56.487671232876714
2011,700,33237.0,91.06027397260274
2011,775,4943.0,13.542465753424658
2011,702,24156.0,66.18082191780822
2011,703,4882.0,13.375342465753425
2011,704,5314.0,14.558904109589042
2011,707,3589.0,9.832876712328767
2011,708,46123.0,126.36438356164383
2011,709,1667.0,4.567123287671233
2011,710,2935.0,8.04109589041096
2011,711,6288.0,17.22739726027397
2011,712,6399.0,17.53150684931507
2011,705,9046.0,24.783561643835615
2011,706,7815.0,21.410958904109588
2011,784,19234.0,52.6958904109589
2011,695,23888.0,65.44657534246575
2011,696,10708.0,29.336986301369862
2011,697,28452.0,77.95068493150686
2011,713,4297.0,11.772602739726027
2011,714,4841.0,13.263013698630138
2011,715,7691.0,21.07123287671233
2011,716,14805.0,40.56164383561644
2011,717,4232.0,11.594520547945205
2011,719,70198.0,192.3232876712329
2011,720,3321.0,9.098630136986301
2011,721,3502.0,9.594520547945205
2011,723,11414.0,31.27123287671233
2011,724,17689.0,48.463013698630135
2011,725,1218.0,3.336986301369863
2011,726,10932.0,29.95068493150685
2011,727,20538.0,56.26849315068493
2011,728,37528.0,102.81643835616438
2011,729,14047.0,38.484931506849314
2011,730,3372.0,9.238356164383562
2011,731,32338.0,88.59726027397261
2011,733,5910.0,16.19178082191781
2011,734,9275.0,25.410958904109588
2011,735,14983.0,41.04931506849315
2011,736,7316.0,20.043835616438358
2011,737,1805.0,4.945205479452055
2011,738,3682.0,10.087671232876712
2011,739,17232.0,47.21095890410959
2011,740,11378.0,31.172602739726027
2011,777,34633.0,94.88493150684931
2011,741,124079.0,339.94246575342464
2011,742,22851.0,62.605479452054794
2011,743,4070.0,11.150684931506849
2011,745,27238.0,74.62465753424658
2011,746,7094.0,19.435616438356163
2011,747,134576.0,368.7013698630137
2011,748,2696.0,7.3863013698630136
2011,751,7067.0,19.361643835616437
2011,752,15153.0,41.515068493150686
2011,753,2640.0,7.232876712328767
2011,755,6478.0,17.747945205479454
2011,756,2421.0,6.632876712328767
2011,757,5281.0,14.468493150684932
2011,758,14057.0,38.512328767123286
2011,759,1790.0,4.904109589041096
2011,760,8121.0,22.24931506849315
2011,762,2613.0,7.158904109589041
2011,754,5637.0,15.443835616438356
2011,761,30455.0,83.43835616438356
2011,764,12917.0,35.38904109589041
2011,763,20752.0,56.85479452054795
2011,765,12661.0,34.68767123287671
2011,766,6318.0,17.30958904109589
2011,767,19659.0,53.86027397260274
2011,768,3358.0,9.2
2011,770,17799.0,48.76438356164383
2011,599,5246.0,14.372602739726027
2011,769,8718.0,23.884931506849316
2011,771,4466.0,12.235616438356164
2010,Nan,253.0,0.6931506849315069
2010,500,8669.0,23.75068493150685
2010,502,10629.0,29.12054794520548
2010,503,15098.0,41.364383561643834
2010,505,4512.0,12.361643835616439
2010,506,3455.0,9.465753424657533
2010,507,27684.0,75.84657534246575
2010,508,13279.0,36.38082191780822
2010,509,6605.0,18.095890410958905
2010,510,4742.0,12.991780821917809
2010,511,43163.0,118.25479452054795
2010,512,17506.0,47.961643835616435
2010,513,80779.0,221.3123287671233
2010,501,15976.0,43.76986301369863
2010,514,22389.0,61.33972602739726
2010,515,1853.0,5.076712328767123
2010,516,11264.0,30.86027397260274
2010,517,8390.0,22.986301369863014
2010,518,4225.0,11.575342465753424
2010,519,10287.0,28.183561643835617
2010,787,11233.0,30.775342465753425
2010,520,24142.0,66.14246575342466
2010,521,0.0,0.0
2010,522,10107.0,27.69041095890411
2010,524,59664.0,163.46301369863014
2010,525,8090.0,22.164383561643834
2010,526,2997.0,8.210958904109589
2010,527,8603.0,23.56986301369863
2010,528,8486.0,23.24931506849315
2010,529,3390.0,9.287671232876713
2010,778,35978.0,98.56986301369864
2010,530,4356.0,11.934246575342465
2010,531,3061.0,8.386301369863014
2010,532,5981.0,16.386301369863013
2010,534,8453.0,23.15890410958904
2010,535,27975.0,76.64383561643835
2010,788,13818.0,37.85753424657534
2010,852,73239.0,200.65479452054794
2010,884,13108.0,35.912328767123284
2010,536,8259.0,22.627397260273973
2010,537,2834.0,7.764383561643836
2010,539,1971.0,5.4
2010,540,8349.0,22.873972602739727
2010,541,27308.0,74.81643835616438
2010,718,33213.0,90.9945205479452
2010,543,914.0,2.504109589041096
2010,544,859.0,2.3534246575342466
2010,545,3068.0,8.405479452054795
2010,546,1588.0,4.35068493150685
2010,547,13087.0,35.85479452054795
2010,548,7702.0,21.101369863013698
2010,549,12329.0,33.778082191780825
2010,550,2627.0,7.197260273972603
2010,551,6573.0,18.008219178082193
2010,552,9011.0,24.687671232876713
2010,553,25033.0,68.58356164383562
2010,554,1388.0,3.802739726027397
2010,555,3646.0,9.98904109589041
2010,556,7205.0,19.73972602739726
2010,557,3761.0,10.304109589041095
2010,558,5369.0,14.70958904109589
2010,560,27157.0,74.40273972602739
2010,561,4972.0,13.621917808219179
2010,562,31375.0,85.95890410958904
2010,563,5430.0,14.876712328767123
2010,565,10532.0,28.854794520547944
2010,566,20933.0,57.35068493150685
2010,567,8267.0,22.649315068493152
2010,564,4090.0,11.205479452054794
2010,568,6762.0,18.526027397260275
2010,774,6170.0,16.904109589041095
2010,569,9850.0,26.986301369863014
2010,570,30352.0,83.15616438356165
2010,571,4114.0,11.271232876712329
2010,542,31041.0,85.04383561643836
2010,572,5051.0,13.838356164383562
2010,574,49758.0,136.3232876712329
2010,575,17464.0,47.846575342465755
2010,576,1446.0,3.9616438356164383
2010,577,32789.0,89.83287671232877
2010,578,8663.0,23.734246575342464
2010,579,14593.0,39.98082191780822
2010,580,37329.0,102.27123287671233
2010,581,14720.0,40.32876712328767
2010,582,8534.0,23.38082191780822
2010,583,22729.0,62.271232876712325
2010,584,12476.0,34.18082191780822
2010,585,2528.0,6.926027397260274
2010,586,15702.0,43.01917808219178
2010,587,912.0,2.4986301369863013
2010,588,12510.0,34.273972602739725
2010,590,45465.0,124.56164383561644
2010,589,6018.0,16.487671232876714
2010,591,7242.0,19.84109589041096
2010,592,4588.0,12.56986301369863
2010,593,45245.0,123.95890410958904
2010,773,14578.0,39.93972602739726
2010,594,6607.0,18.101369863013698
2010,595,5428.0,14.871232876712329
2010,596,3401.0,9.317808219178081
2010,597,7162.0,19.621917808219177
2010,598,13565.0,37.16438356164384
2010,779,4434.0,12.147945205479452
2010,780,11259.0,30.846575342465755
2010,781,2985.0,8.178082191780822
2010,783,4640.0,12.712328767123287
2010,601,10592.0,29.019178082191782
2010,602,4814.0,13.189041095890412
2010,605,18663.0,51.131506849315066
2010,603,21861.0,59.893150684931506
2010,604,8197.0,22.457534246575342
2010,606,2217.0,6.073972602739726
2010,607,51368.0,140.73424657534247
2010,608,5573.0,15.26849315068493
2010,609,12470.0,34.16438356164384
2010,610,3272.0,8.964383561643835
2010,611,6375.0,17.465753424657535
2010,612,6547.0,17.936986301369863
2010,613,5098.0,13.967123287671233
2010,614,7911.0,21.673972602739727
2010,615,1661.0,4.550684931506849
2010,616,6830.0,18.71232876712329
2010,617,3949.0,10.819178082191781
2010,618,1239.0,3.3945205479452056
2010,619,12147.0,33.27945205479452
2010,620,2967.0,8.128767123287671
2010,621,5308.0,14.542465753424658
2010,622,11578.0,31.720547945205478
2010,623,5611.0,15.372602739726027
2010,625,108944.0,298.4767123287671
2010,624,5393.0,14.775342465753425
2010,626,28358.0,77.69315068493151
2010,627,8330.0,22.82191780821918
2010,628,5608.0,15.364383561643836
2010,629,10209.0,27.96986301369863
2010,630,3436.0,9.413698630136986
2010,631,50897.0,139.44383561643835
2010,632,19895.0,54.50684931506849
2010,633,15751.0,43.153424657534245
2010,634,103345.0,283.13698630136986
2010,635,98519.0,269.91506849315067
2010,636,4528.0,12.405479452054795
2010,637,5114.0,14.01095890410959
2010,638,14185.0,38.863013698630134
2010,639,12725.0,34.863013698630134
2010,640,26158.0,71.66575342465754
2010,641,18310.0,50.16438356164384
2010,642,21780.0,59.67123287671233
2010,643,1587.0,4.347945205479452
2010,646,1381.0,3.7835616438356166
2010,645,38115.0,104.42465753424658
2010,647,11185.0,30.643835616438356
2010,648,7305.0,20.013698630136986
2010,649,4574.0,12.531506849315068
2010,650,6887.0,18.86849315068493
2010,653,8032.0,22.005479452054793
2010,654,1511.0,4.13972602739726
2010,789,27541.0,75.45479452054795
2010,656,2556.0,7.002739726027397
2010,659,2330.0,6.383561643835616
2010,655,6238.0,17.09041095890411
2010,657,6513.0,17.843835616438355
2010,660,6133.0,16.802739726027397
2010,661,3483.0,9.542465753424658
2010,662,2277.0,6.238356164383561
2010,663,24715.0,67.71232876712328
2010,664,4623.0,12.665753424657535
2010,665,33310.0,91.26027397260275
2010,667,3281.0,8.98904109589041
2010,668,9047.0,24.786301369863015
2010,669,101616.0,278.4
2010,670,67966.0,186.2082191780822
2010,671,2673.0,7.323287671232877
2010,672,9611.0,26.33150684931507
2010,673,3319.0,9.093150684931507
2010,674,56626.0,155.13972602739727
2010,776,13682.0,37.484931506849314
2010,675,3865.0,10.58904109589041
2010,676,9879.0,27.065753424657533
2010,677,4941.0,13.536986301369863
2010,678,8003.0,21.926027397260274
2010,680,9047.0,24.786301369863015
2010,679,5081.0,13.92054794520548
2010,681,13494.0,36.96986301369863
2010,682,4180.0,11.452054794520548
2010,683,6403.0,17.542465753424658
2010,684,4266.0,11.687671232876712
2010,685,5505.0,15.082191780821917
2010,686,10774.0,29.517808219178082
2010,687,3612.0,9.895890410958904
2010,688,424.0,1.1616438356164382
2010,690,3088.0,8.46027397260274
2010,691,2461.0,6.742465753424658
2010,692,1708.0,4.67945205479452
2010,693,2743.0,7.515068493150685
2010,694,21540.0,59.013698630136986
2010,698,20210.0,55.36986301369863
2010,700,32945.0,90.26027397260275
2010,775,4667.0,12.786301369863013
2010,702,23721.0,64.98904109589041
2010,703,4636.0,12.7013698630137
2010,704,5326.0,14.591780821917808
2010,707,3622.0,9.923287671232877
2010,708,45917.0,125.8
2010,709,1609.0,4.4082191780821915
2010,710,2686.0,7.358904109589041
2010,711,6030.0,16.52054794520548
2010,712,5970.0,16.356164383561644
2010,705,8885.0,24.34246575342466
2010,706,7896.0,21.632876712328766
2010,784,18411.0,50.441095890410956
2010,695,23261.0,63.728767123287675
2010,696,10244.0,28.065753424657533
2010,697,26622.0,72.93698630136986
2010,713,4241.0,11.61917808219178
2010,714,4353.0,11.926027397260274
2010,715,7128.0,19.528767123287672
2010,716,14079.0,38.57260273972603
2010,717,4025.0,11.027397260273972
2010,719,46643.0,127.78904109589041
2010,720,3223.0,8.830136986301369
2010,721,3544.0,9.70958904109589
2010,723,10426.0,28.564383561643837
2010,724,16690.0,45.726027397260275
2010,725,1112.0,3.0465753424657533
2010,726,10449.0,28.627397260273973
2010,727,20324.0,55.68219178082192
2010,728,53001.0,145.2082191780822
2010,729,13188.0,36.131506849315066
2010,730,3164.0,8.668493150684931
2010,731,32539.0,89.14794520547945
2010,733,6123.0,16.775342465753425
2010,734,9385.0,25.71232876712329
2010,735,14374.0,39.38082191780822
2010,736,7108.0,19.473972602739725
2010,737,1638.0,4.487671232876712
2010,738,3387.0,9.27945205479452
2010,739,16709.0,45.778082191780825
2010,740,11203.0,30.693150684931506
2010,777,32564.0,89.21643835616439
2010,741,122682.0,336.11506849315066
2010,742,21689.0,59.42191780821918
2010,743,3865.0,10.58904109589041
2010,745,23741.0,65.04383561643836
2010,746,7153.0,19.5972602739726
2010,747,130627.0,357.8821917808219
2010,748,2613.0,7.158904109589041
2010,751,6744.0,18.476712328767125
2010,752,14027.0,38.43013698630137
2010,753,2571.0,7.043835616438356
2010,755,6381.0,17.482191780821918
2010,756,2268.0,6.213698630136986
2010,757,5495.0,15.054794520547945
2010,758,12819.0,35.12054794520548
2010,759,1888.0,5.1726027397260275
2010,760,7860.0,21.534246575342465
2010,762,2484.0,6.8054794520547945
2010,754,4960.0,13.58904109589041
2010,761,30311.0,83.04383561643836
2010,764,13328.0,36.515068493150686
2010,763,20972.0,57.45753424657534
2010,765,11737.0,32.156164383561645
2010,766,6298.0,17.254794520547946
2010,767,19594.0,53.68219178082192
2010,768,3310.0,9.068493150684931
2010,770,17323.0,47.46027397260274
2010,599,4939.0,13.531506849315068
2010,769,8070.0,22.10958904109589
2010,771,4214.0,11.545205479452054
2010,Nan,3950251.0,10822.605479452055
2009,Nan,253.0,0.6931506849315069
2009,500,8601.0,23.564383561643837
2009,502,10941.0,29.975342465753425
2009,503,14818.0,40.5972602739726
2009,505,4546.0,12.454794520547946
2009,506,3496.0,9.578082191780823
2009,507,27759.0,76.05205479452054
2009,508,13380.0,36.657534246575345
2009,509,6939.0,19.01095890410959
2009,510,4919.0,13.476712328767123
2009,511,40126.0,109.93424657534247
2009,512,17843.0,48.88493150684931
2009,513,72941.0,199.83835616438355
2009,501,16096.0,44.0986301369863
2009,514,20857.0,57.14246575342466
2009,515,1677.0,4.594520547945206
2009,516,10983.0,30.09041095890411
2009,517,8910.0,24.410958904109588
2009,518,4098.0,11.227397260273973
2009,519,10047.0,27.526027397260275
2009,787,11173.0,30.610958904109587
2009,520,24217.0,66.34794520547945
2009,521,0.0,0.0
2009,522,9424.0,25.81917808219178
2009,524,56286.0,154.2082191780822
2009,525,7557.0,20.704109589041096
2009,526,3126.0,8.564383561643835
2009,527,9020.0,24.71232876712329
2009,528,8157.0,22.34794520547945
2009,529,3358.0,9.2
2009,778,35149.0,96.2986301369863
2009,530,3963.0,10.857534246575343
2009,531,2935.0,8.04109589041096
2009,532,5838.0,15.994520547945205
2009,534,8338.0,22.843835616438355
2009,535,25101.0,68.76986301369863
2009,788,16818.0,46.07671232876712
2009,852,70011.0,191.81095890410958
2009,884,12336.0,33.797260273972604
2009,536,7998.0,21.912328767123288
2009,537,2780.0,7.616438356164384
2009,539,2010.0,5.506849315068493
2009,540,8448.0,23.145205479452056
2009,541,25554.0,70.01095890410959
2009,718,34079.0,93.36712328767123
2009,543,826.0,2.263013698630137
2009,544,773.0,2.117808219178082
2009,545,3142.0,8.608219178082193
2009,546,1593.0,4.364383561643836
2009,547,12771.0,34.989041095890414
2009,548,7582.0,20.77260273972603
2009,549,12210.0,33.45205479452055
2009,550,2639.0,7.23013698630137
2009,551,6626.0,18.153424657534245
2009,552,8623.0,23.624657534246577
2009,553,23127.0,63.36164383561644
2009,554,1362.0,3.7315068493150685
2009,555,3665.0,10.04109589041096
2009,556,7153.0,19.5972602739726
2009,557,3512.0,9.621917808219179
2009,558,5697.0,15.608219178082193
2009,560,26121.0,71.56438356164384
2009,561,4938.0,13.528767123287672
2009,562,29187.0,79.96438356164384
2009,563,5566.0,15.24931506849315
2009,565,9723.0,26.638356164383563
2009,566,20199.0,55.33972602739726
2009,567,9563.0,26.2
2009,564,4137.0,11.334246575342465
2009,568,6487.0,17.77260273972603
2009,774,5796.0,15.87945205479452
2009,569,10831.0,29.673972602739727
2009,570,30952.0,84.8
2009,571,4167.0,11.416438356164383
2009,542,28653.0,78.5013698630137
2009,572,4774.0,13.07945205479452
2009,574,47997.0,131.4986301369863
2009,575,18505.0,50.6986301369863
2009,576,1439.0,3.9424657534246577
2009,577,29092.0,79.7041095890411
2009,578,8295.0,22.726027397260275
2009,579,14380.0,39.397260273972606
2009,580,36503.0,100.00821917808219
2009,581,15048.0,41.227397260273975
2009,582,8537.0,23.389041095890413
2009,583,20990.0,57.50684931506849
2009,584,11997.0,32.868493150684934
2009,585,2513.0,6.884931506849315
2009,586,14081.0,38.57808219178082
2009,587,789.0,2.1616438356164385
2009,588,12106.0,33.16712328767123
2009,590,43447.0,119.03287671232877
2009,589,5655.0,15.493150684931507
2009,591,7050.0,19.315068493150687
2009,592,4362.0,11.95068493150685
2009,593,44759.0,122.62739726027397
2009,773,13672.0,37.45753424657534
2009,594,6730.0,18.438356164383563
2009,595,5299.0,14.517808219178082
2009,596,4046.0,11.084931506849315
2009,597,6339.0,17.367123287671234
2009,598,13638.0,37.364383561643834
2009,779,4329.0,11.860273972602739
2009,781,2739.0,7.504109589041096
2009,780,11253.0,30.83013698630137
2009,783,4404.0,12.065753424657535
2009,601,10180.0,27.89041095890411
2009,602,4529.0,12.408219178082192
2009,605,18678.0,51.172602739726024
2009,603,22786.0,62.42739726027397
2009,604,7810.0,21.397260273972602
2009,606,2228.0,6.104109589041096
2009,607,48019.0,131.55890410958904
2009,608,5892.0,16.14246575342466
2009,609,12238.0,33.52876712328767
2009,610,3434.0,9.408219178082192
2009,611,6145.0,16.835616438356166
2009,612,6508.0,17.83013698630137
2009,613,4886.0,13.386301369863014
2009,614,8529.0,23.367123287671234
2009,615,1723.0,4.720547945205479
2009,616,6382.0,17.484931506849314
2009,617,3624.0,9.92876712328767
2009,618,1212.0,3.3205479452054796
2009,619,11683.0,32.00821917808219
2009,620,2721.0,7.454794520547945
2009,621,5483.0,15.021917808219179
2009,622,11891.0,32.57808219178082
2009,623,5417.0,14.841095890410958
2009,625,100789.0,276.13424657534244
2009,624,5368.0,14.706849315068494
2009,626,27250.0,74.65753424657534
2009,627,7792.0,21.34794520547945
2009,628,5197.0,14.238356164383562
2009,629,9754.0,26.723287671232878
2009,630,3363.0,9.213698630136987
2009,631,46887.0,128.45753424657534
2009,632,18836.0,51.605479452054794
2009,633,15389.0,42.16164383561644
2009,634,97682.0,267.62191780821917
2009,635,99536.0,272.7013698630137
2009,636,4309.0,11.805479452054794
2009,637,5055.0,13.849315068493151
2009,638,13832.0,37.895890410958906
2009,639,11840.0,32.43835616438356
2009,640,23289.0,63.8054794520548
2009,641,17980.0,49.26027397260274
2009,642,20958.0,57.41917808219178
2009,643,1562.0,4.279452054794521
2009,646,1375.0,3.767123287671233
2009,645,38066.0,104.2904109589041
2009,647,11172.0,30.60821917808219
2009,648,6953.0,19.04931506849315
2009,649,4591.0,12.578082191780823
2009,650,7000.0,19.17808219178082
2009,653,7800.0,21.36986301369863
2009,654,1628.0,4.46027397260274
2009,789,26589.0,72.84657534246575
2009,656,2545.0,6.972602739726027
2009,659,2460.0,6.739726027397261
2009,655,6408.0,17.556164383561644
2009,657,6102.0,16.71780821917808
2009,660,6346.0,17.386301369863013
2009,661,3426.0,9.386301369863014
2009,662,2373.0,6.501369863013698
2009,663,23930.0,65.56164383561644
2009,664,4541.0,12.441095890410958
2009,665,31627.0,86.64931506849315
2009,667,3282.0,8.991780821917809
2009,668,9078.0,24.87123287671233
2009,669,107678.0,295.0082191780822
2009,670,65896.0,180.53698630136986
2009,671,2535.0,6.945205479452055
2009,672,9184.0,25.161643835616438
2009,673,3314.0,9.07945205479452
2009,674,51857.0,142.07397260273973
